,url,title,dataset,used,original-tag,sub-category-tag,sub-category,category
543,https://github.com/google/oss-fuzz/issues/6053,cifuzz batch: don't rely on a base commit.,oss,8.0,FP,None,None,None
544,https://github.com/google/oss-fuzz/issues/1529,Refactor helper.py and migrate to python3,oss,7.0,FP,None,None,None
545,https://github.com/google/oss-fuzz/issues/2087,giflib coverage-build failure,oss,1.0,Lack of corpus backup causes build failure,F13,Developers are not able to save or re-use corpus.,Reproducibility
546,https://github.com/google/oss-fuzz/issues/3093,Missing asan_blacklist.txt when building via Bazel,oss,5.0,Project fails compilation because sanitizer inconsistently adds dependencies to build file,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
547,https://github.com/google/oss-fuzz/issues/2915,Question: uneven fuzz targets,oss,6.0,Developer need some help to find ways to improve the speed of fuzzing for his project,F4,"Fuzzing process takes too much time or resouces (e.g., memory, CPU, disk spaces).",Performance
548,https://github.com/google/oss-fuzz/issues/1188,libreoffice fuzz targets crashing a lot on startup,oss,6.0,OSS-fuzz: Fuzz target crash on oss-fuzz server but does not on local,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
549,https://github.com/google/oss-fuzz/issues/338,ffmpeg build is broken,oss,1.0,FP,None,None,None
550,https://github.com/google/oss-fuzz/issues/741,BoringSSL build breakage,oss,4.0,FP,None,None,None
551,https://github.com/google/oss-fuzz/issues/3982,[CIFuzz]: Some projects using CIFuzz still try to upload artifacts on build failure.,oss,8.0,FP,None,None,None
552,https://github.com/google/oss-fuzz/issues/3656,Fix broken CI build bot,oss,2.0,FP,None,None,None
553,https://github.com/google/oss-fuzz/issues/3383,Document Rust fuzzing,oss,2.0,FP,None,None,None
554,https://github.com/google/oss-fuzz/issues/571,grpc build broken again,oss,8.0,Project and Oss-fuzz using different compiler versions crashes build (new version more strict),O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
555,https://github.com/google/oss-fuzz/issues/4176,Please grant ftang@google.com or ftang@chromium.org access,oss,2.0,FP,None,None,None
556,https://github.com/google/oss-fuzz/issues/7040,Deduplication on Rust is lacking,oss,2.0,OSS-fuzz: Detects duplicated bugs,O15,Bugs in OSS-Fuzz causes fuzzer misbehave or produce wrong results.,Reliability
557,https://github.com/google/oss-fuzz/issues/4395,"Grok: bug 23108 has not been reproducible for months, can it be closed ?",oss,2.0,FP,None,None,None
558,https://github.com/google/oss-fuzz/issues/1373,wuffs: broken build,oss,7.0,OSS-Fuzz: Build failures because different compilers need to be used,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
559,https://github.com/google/oss-fuzz/issues/6862,spdk: intermittent build failures,oss,4.0,build fails because different versions of the AFL-build was selected non-deterministically,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
560,https://github.com/google/oss-fuzz/issues/7316,include link to source code for fuzzers in oss-fuzz repository in stack traces,oss,5.0,FP,None,None,None
561,https://github.com/google/oss-fuzz/issues/6666,ClusterFuzzLite Coverage runs don't log enough,oss,7.0,FP,None,None,None
562,https://github.com/google/oss-fuzz/issues/4880,Marking fixed bugs as flaky?,oss,8.0,FP,None,None,None
563,https://github.com/google/oss-fuzz/issues/5801,Extend deadline for handful of bugs.chromium issues,oss,6.0,FP,None,None,None
564,https://github.com/google/oss-fuzz/issues/5005,Improve documentation regarding integration with oss-fuzz,oss,7.0,Developer had difficulties using fuzzers alongside docker (due to poor documentation),F17,Documentation on how to use the fuzzer is missing/insufficient.,Usability
565,https://github.com/google/oss-fuzz/issues/2490,Usage of run_fuzzer saving corpus,oss,8.0,FP,None,None,None
566,https://github.com/google/oss-fuzz/issues/2450,AFL exceptions caused by core dump misconfiguration,oss,4.0,FP,None,None,None
567,https://github.com/google/oss-fuzz/issues/5158,Access to oss-fuzz not authorized,oss,3.0,FP,None,None,None
568,https://github.com/google/oss-fuzz/issues/7196,how to use linfuzzing parms,oss,6.0,Developer cannot pass arguments correctly to the fuzzer,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
569,https://github.com/google/oss-fuzz/issues/6834,Finding out CPU where bug was reproduced,oss,2.0,FP,None,None,None
570,https://github.com/google/oss-fuzz/issues/2826,libc++ linkage errors,oss,4.0,build failure due to dependencies installed from a difference source (compatibility issue),F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
571,https://github.com/google/oss-fuzz/issues/3756,Update base-image to ubuntu 18.04 or newer,oss,2.0,Oss-fuzz side cannot update the compiler version due to projects that would crash as a results,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
572,https://github.com/google/oss-fuzz/issues/1303,Expected latency for bug fixes?,oss,5.0,clusterfuzz still reports fixed bug,O14,Bug status is not correct in the issue tracking system.,Reliability
573,https://github.com/google/oss-fuzz/issues/858,nss build failing,oss,3.0,Compiler update crashes the build but developer knows how to fix,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
574,https://github.com/google/oss-fuzz/issues/638,Code coverage report unclear,oss,4.0,Incorrect use of corpus makes fuzzer not use them during fuzzing (low coverage),F9,Incorrect use of corpus leads to fuzzing failures or low coverage.,Reliability
575,https://github.com/google/oss-fuzz/issues/638,Code coverage report unclear,oss,4.0,Developer has difficulty understanding corpus coverage report,O17,"Information in fuzzing reports can be missing, unclear, misleading or even wrong.",Usability
576,https://github.com/google/oss-fuzz/issues/3864,OSS-Fuzz doesn't seem to fuzz continuously,oss,3.0,bug on oss-fuzz side causes projects to not be continuously be fuzzed,O15,Bugs in OSS-Fuzz causes fuzzer misbehave or produce wrong results.,Reliability
577,https://github.com/google/oss-fuzz/issues/5013,"[CIFuzz] Affected fuzzers not working properly, many fuzzers running",oss,4.0,FP,None,None,None
578,https://github.com/google/oss-fuzz/issues/1300,Can't reproduce supposedly reproducible issue,oss,6.0,FP,None,None,None
579,https://github.com/google/oss-fuzz/issues/421,ensure all builds are optimized,oss,8.0,FP,None,None,None
580,https://github.com/google/oss-fuzz/issues/4326,Testcase details page has mis-rendered unicode,oss,3.0,FP,None,None,None
581,https://github.com/google/oss-fuzz/issues/3538,Build pipeline improvements,oss,4.0,FP,None,None,None
582,https://github.com/google/oss-fuzz/issues/4481,[astc-encoder] false positives,oss,1.0,Getting false positives due to the difficulty to generate desired inputs,F15,Developers have difficulties in generating the correct inputs or targeting specific parts of software.,Usability
583,https://github.com/google/oss-fuzz/issues/6378,Cannot assign issues for the spirv-tools project,oss,4.0,FP,None,None,None
584,https://github.com/google/oss-fuzz/issues/4684,Host these go coverage calc content in our repository,oss,1.0,FP,None,None,None
585,https://github.com/google/oss-fuzz/issues/3492,Coverage builds stopped building,oss,2.0,Changes in oss-fuzz stops project from building,O1,Updates of OSS-Fuzz lead to project crash/build failures.,Compatibility
586,https://github.com/google/oss-fuzz/issues/2775,Cryptofuzz/libsodium builds crashing,oss,4.0,FP,None,None,None
587,https://github.com/google/oss-fuzz/issues/2006,There doesn't seem to be a way to download all the corpora for a project and pass them to the fuzzers,oss,2.0,Oss-fuzz missing feature: Download all corpora and pass directly to fuzzer,O5,OSS-Fuzz misses desired functionalities/features.,Functionality
588,https://github.com/google/oss-fuzz/issues/1291,libidn build failure,oss,2.0,FP,None,None,None
589,https://github.com/google/oss-fuzz/issues/319,"when running just built fuzzer binaries inside docker, use the full path",oss,2.0,FP,None,None,None
590,https://github.com/google/oss-fuzz/issues/5175,[CIFuzz] Use sanitizer in aritfact name,oss,8.0,FP,None,None,None
591,https://github.com/google/oss-fuzz/issues/1735,NEW_FUNC not resolved in logs,oss,7.0,FP,None,None,None
592,https://github.com/google/oss-fuzz/issues/1530,Feature request: code coverage to provide a text summary produced by 'llvm-cov report',oss,3.0,FP,None,None,None
593,https://github.com/google/oss-fuzz/issues/6286,[powerdns] Missing-library in libcrypto.soNUMBER,oss,7.0,Oss-fuzz dev upgrading to ubuntu 20 breaks several builds,O1,Updates of OSS-Fuzz lead to project crash/build failures.,Compatibility
594,https://github.com/google/oss-fuzz/issues/6853,Chromium bug tracker old build failures still open,oss,7.0,FP,None,None,None
595,https://github.com/google/oss-fuzz/issues/1488,Can't log into issue,oss,7.0,Oss-fuzz challenge: Can't access to bug on bug tracker,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
596,https://github.com/google/oss-fuzz/issues/566,www.oss-fuzz.com:443 closes connection,oss,3.0,FP,None,None,None
597,https://github.com/google/oss-fuzz/issues/5423,[CIFuzz] Make sure we kill fuzzing process properly,oss,3.0,FP,None,None,None
598,https://github.com/google/oss-fuzz/issues/189,improve ots fuzzing,oss,8.0,FP,None,None,None
599,https://github.com/google/oss-fuzz/issues/862,fuzz more of boost on oss-fuzz,oss,1.0,FP,None,None,None
600,https://github.com/google/oss-fuzz/issues/628,Add mercurial vcs coverage?,oss,1.0,Oss-fuzz: Lack of support for other VCS,O5,OSS-Fuzz misses desired functionalities/features.,Functionality
601,https://github.com/google/oss-fuzz/issues/1353,wget: broken build (tests are failing),oss,6.0,FP,None,None,None
602,https://github.com/google/oss-fuzz/issues/3705,binutils:fuzz_readelf,oss,6.0,FP,None,None,None
603,https://github.com/google/oss-fuzz/issues/187,Add seed corpus for pcre2 from repo,oss,4.0,FP,None,None,None
604,https://github.com/google/oss-fuzz/issues/7425,Use Scorecard on OSS-Fuzz,oss,4.0,FP,None,None,None
605,https://github.com/google/oss-fuzz/issues/4262,CIFuzz seems to be failing,oss,4.0,Build cannot find fuzzer module during compile time,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
606,https://github.com/google/oss-fuzz/issues/4743,BAD BUILD: ASan build of <libreoffice-fuzzer> seems to be compiled with MSan.,oss,2.0,Third party failure causes project build to crash,F10,Issues in build tools or external dependencies lead to crash/build faiures.,Reliability
607,https://github.com/google/oss-fuzz/issues/224,libreoffice fuzzers crash on startup,oss,4.0,Bad fuzzer configuration causes fuzzer to crash,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
608,https://github.com/google/oss-fuzz/issues/1716,FFmpeg's configure script is not compatible with code coverage,oss,1.0,FP,None,None,None
609,https://github.com/google/oss-fuzz/issues/1819,libwebp: Can't read local file only on oss-fuzz servers,oss,8.0,oss-fuzz challenge: Dev can fuzz locally but doesn't work on oss-fuzz,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
610,https://github.com/google/oss-fuzz/issues/93,fuzz gstreamer,oss,5.0,FP,None,None,None
611,https://github.com/google/oss-fuzz/issues/2578,Integrate libssh2 project,oss,1.0,FP,None,None,None
612,https://github.com/google/oss-fuzz/issues/3399,Symbolization in dataflow driver is not consistent,oss,6.0,FP,None,None,None
613,https://github.com/google/oss-fuzz/issues/6413,Language docs should mention the specific base-builder-* image to use,oss,7.0,FP,None,None,None
614,https://github.com/google/oss-fuzz/issues/6553,Can't reproduce build failure,oss,1.0,FP,None,None,None
615,https://github.com/google/oss-fuzz/issues/1903,Better dashboard,oss,6.0,FP,None,None,None
616,https://github.com/google/oss-fuzz/issues/5562,I get an email leading me to a login page,oss,2.0,FP,None,None,None
617,https://github.com/google/oss-fuzz/issues/5441,libreoffice failing check_build in test_all with simultaneous checks,oss,5.0,Parallel run of multiple fuzzer cause crashes (1 at a time it passes),F3,The fuzzer misses desired functionalities/features.,Functionality
618,https://github.com/google/oss-fuzz/issues/7273,afl++ is not compatible with llvm 15,oss,4.0,fuzzer cannot be compiled with new llvm compiler version,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
619,https://github.com/google/oss-fuzz/issues/850,coverage report isn't getting the right revisions for sources,oss,8.0,FP,None,None,None
620,https://github.com/google/oss-fuzz/issues/1899,OSS-FUZZ doesn't handle errors in generated code very well,oss,5.0,Bug in generated code makes it difficult to reproduce the issue,F18,Messages/information generated by fuzzers is missing/confusing/unhelpful.,Usability
621,https://github.com/google/oss-fuzz/issues/1406,Merging corpora questions,oss,1.0,"Corpora size causes slow download and slow merging when updating corpora
",F5,The fuzzer has scalability issues when facing large inputs/fuzzing targets/corpora.,Performance
622,https://github.com/google/oss-fuzz/issues/1406,Merging corpora questions,oss,1.0,Difficulty finding best configuration for project on oss-fuzz,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
623,https://github.com/google/oss-fuzz/issues/7235,Go projects' coverage builds are failing,oss,6.0,FP,None,None,None
624,https://github.com/google/oss-fuzz/issues/821,Broken libteken build (MSan),oss,2.0,FP,None,None,None
625,https://github.com/google/oss-fuzz/issues/1333,"mercurial: bad build, partial instrumentation",oss,5.0,Oss-fuzz does not handle very small fuzz targets well,O7,OSS-fuzz does not handle small fuzz targets well.,Performance
626,https://github.com/google/oss-fuzz/issues/2951,Question: most fuzzable corpus formats?,oss,6.0,FP,None,None,None
627,https://github.com/google/oss-fuzz/issues/4795,test_all.py should return nonzero when there are no fuzz targets.,oss,7.0,FP,None,None,None
628,https://github.com/google/oss-fuzz/issues/6762,cflite: Remove stacktrace extraction,oss,2.0,FP,None,None,None
629,https://github.com/google/oss-fuzz/issues/6525,clusterfuzzlite: upload build happens before bad build check is done,oss,1.0,FP,None,None,None
630,https://github.com/google/oss-fuzz/issues/863,Possibly better handling of MSAN reports,oss,8.0,FP,None,None,None
631,https://github.com/google/oss-fuzz/issues/942,"""No space left on device"" on bots running ffmpeg fuzzers",oss,2.0,FP,None,None,None
632,https://github.com/google/oss-fuzz/issues/5914,How to deal with target that uses special CPU instructions?,oss,3.0,Project using special cpu instruction result in flaky fuzz results (crash for incompatible cpu and pass for compatible),F8,Bugs in fuzzer lead to build failures or abnormal/inconsistent fuzzing behaviors. ,Reliability
633,https://github.com/google/oss-fuzz/issues/592,Add way to run reproduce with valgrind in infra/helper.py,oss,8.0,FP,None,None,None
634,https://github.com/google/oss-fuzz/issues/7581,Build-status is fragile on connection failures,oss,7.0,OSS-Fuzz: build failures often happen due to connection failures,O11,Connection issues on OSS-Fuzz lead to project crash/build faulures.,Reliability
635,https://github.com/google/oss-fuzz/issues/6723,Fix CIFuzz dashboard,oss,2.0,FP,None,None,None
636,https://github.com/google/oss-fuzz/issues/4444,How to get access to results for my own lib?,oss,5.0,Oss-fuzz challenge: Developer does not have permission to see fuzzer logs,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
637,https://github.com/google/oss-fuzz/issues/2100,How do you check significant user base to accept project?,oss,6.0,FP,None,None,None
638,https://github.com/google/oss-fuzz/issues/2085,ClusterFuzz can't find seed corpus,oss,6.0,Oss-fuzz challenge: Oss-fuzz expects specific filenames and directory tree,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
639,https://github.com/google/oss-fuzz/issues/1581,Decide how to handle cross pollinations intelligently.,oss,7.0,Developers cannot cross-pollinate (share/merge corpora) between different fuzz targets,F13,Developers are not able to save or re-use corpus.,Reproducibility
640,https://github.com/google/oss-fuzz/issues/724,Dependency of open62541 eligible for oss-fuzz?,oss,2.0,FP,None,None,None
641,https://github.com/google/oss-fuzz/issues/1180,strongswan coverage not reported,oss,7.0,FP,None,None,None
642,https://github.com/google/oss-fuzz/issues/1979,GraphicsMagick  convert +dither does not work as expected,oss,6.0,FP,None,None,None
643,https://github.com/google/oss-fuzz/issues/6302,Upgrading OSS-Fuzz to Ubuntu 20.04,oss,7.0,OSS-Fuzz: Updating Ubuntu for OSS-fuzz will cause some breakages,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
644,https://github.com/google/oss-fuzz/issues/2191,Protocol for adding a new proto fuzzer,oss,2.0,FP,None,None,None
645,https://github.com/google/oss-fuzz/issues/2147,More flexible public release of issues and ACLs on ClusterFuzz results,oss,4.0,FP,None,None,None
646,https://github.com/google/oss-fuzz/issues/369,encourage users to mention oss-fuzz bug in their commit messages,oss,4.0,FP,None,None,None
647,https://github.com/google/oss-fuzz/issues/895,"old ""flaky"" oom no longer seen for a week, but issue open",oss,6.0,FP,None,None,None
648,https://github.com/google/oss-fuzz/issues/5526,"14 (out of 18) lxc bugs are ""unreproducible""",oss,3.0,Oss-fuzz: Reproducible bug reported as flaky,O14,Bug status is not correct in the issue tracking system.,Reliability
649,https://github.com/google/oss-fuzz/issues/4776,[presubmit] Not diffing properly,oss,6.0,FP,None,None,None
650,https://github.com/google/oss-fuzz/issues/4394,Do bad build check in build_fuzzers unless opted-out,oss,3.0,FP,None,None,None
651,https://github.com/google/oss-fuzz/issues/2305,Fuzz osquery,oss,4.0,FP,None,None,None
652,https://github.com/google/oss-fuzz/issues/1337,envoy: broken build,oss,5.0,FP,None,None,None
653,https://github.com/google/oss-fuzz/issues/3582,bisector doesn't work for gdal,oss,8.0,FP,None,None,None
654,https://github.com/google/oss-fuzz/issues/761,use StandaloneFuzzTargetMain for the coverage-only build,oss,2.0,FP,None,None,None
655,https://github.com/google/oss-fuzz/issues/465,report assert failures as such,oss,3.0,FP,None,None,None
656,https://github.com/google/oss-fuzz/issues/1184,envoy build failing,oss,4.0,Compatibility issue with stdlib and clang when using both C and C++ dependencies,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
657,https://github.com/google/oss-fuzz/issues/5828,Check if seed corpora match fuzzer binaries in PR submission checks,oss,1.0,Fuzzer Configuration: Incorrect seed selection,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
658,https://github.com/google/oss-fuzz/issues/6489,Floating point divide-by-zero false positive,oss,8.0,Developer has difficulties customizing the fuzzer (getting the right args for his project),F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
659,https://github.com/google/oss-fuzz/issues/5234,"Go coverage build - ""OLDPWD not set""",oss,3.0,FP,None,None,None
660,https://github.com/google/oss-fuzz/issues/775,"When reporting new issues, also check other sanitizers.",oss,4.0,FP,None,None,None
661,https://github.com/google/oss-fuzz/issues/6694,Undocumented fields in project.yaml,oss,7.0,OSS-Fuzz: Undocumented fields in project.yaml,O3,Documentation about how to use/integrate OSS-Fuzz is missing/unclear.,Documentation
662,https://github.com/google/oss-fuzz/issues/1250,Include SHA-1 of repository in log files,oss,8.0,FP,None,None,None
663,https://github.com/google/oss-fuzz/issues/6885,CIFuzz does not upload crashes,oss,5.0,CIFuzz logs showing wrong information,O17,"Information in fuzzing reports can be missing, unclear, misleading or even wrong.",Usability
664,https://github.com/google/oss-fuzz/issues/6726,"Spurious ""ClusterFuzz-Verified"" for reproducible issue",oss,7.0,Flaky fuzz test,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
665,https://github.com/google/oss-fuzz/issues/4937,[QEMU] Corpus backups not being generated. Coverage reports incomplete,oss,1.0,FP,None,None,None
666,https://github.com/google/oss-fuzz/issues/876,Coverage figures not using seed corpus?,oss,8.0,Fuzzer not using seed corpus when fuzzing results in decreased coverage,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
667,https://github.com/google/oss-fuzz/issues/4172,honggfuzz and afl engines give an error '-fsanitize-coverage=trace-pc-guard is no longer supported by libFuzzer',oss,7.0,developer does not know how to properly pass the arguments,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
668,https://github.com/google/oss-fuzz/issues/3468,Don't know how to fix wasmtime's coverage build,oss,2.0,Lack of support for rust / coverage build only available to c++ projects,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
669,https://github.com/google/oss-fuzz/issues/2249,Please add maintainers to the bugtracker,oss,5.0,FP,None,None,None
670,https://github.com/google/oss-fuzz/issues/6440,Initialization code seemingly reported as leaky,oss,5.0,Developer cannot reproduce leak detected by oss-fuzz fuzzers,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
671,https://github.com/google/oss-fuzz/issues/6768,CFL: Coverage Report job not recognizing fuzz targets with go fuzzer,oss,8.0,Oss-fuzz coverage report job don't recognize GO fuzz targets,O17,"Information in fuzzing reports can be missing, unclear, misleading or even wrong.",Usability
672,https://github.com/google/oss-fuzz/issues/4792,infra/helper.py broken in Python 2,oss,5.0,"Oss-fuzz changes are not compatible with CI (CI only python 2 compatible, not python3)",O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
673,https://github.com/google/oss-fuzz/issues/7670,Cloud Scheduler inconsistancy,oss,5.0,FP,None,None,None
674,https://github.com/google/oss-fuzz/issues/2876,Fix TODO in libpng_transforms_fuzzer.cc,oss,3.0,FP,None,None,None
675,https://github.com/google/oss-fuzz/issues/1146,ffmpeg build failing,oss,7.0,FP,None,None,None
676,https://github.com/google/oss-fuzz/issues/7193,Latest Jazzer (with Bazel 5) doesn't work with existing OSS-Fuzz integration,oss,7.0,FP,None,None,None
677,https://github.com/google/oss-fuzz/issues/2846,Debug or release build?,oss,3.0,Developer does not know which build/release to fuzz,F22,Developers have difficulties in deciding which part of the software to fuzz,Other
678,https://github.com/google/oss-fuzz/issues/3402,Coverage reports not appearing since a few days,oss,7.0,Oss-fuzz challenge: Coverage reports not appearing after oss-fuzz changes,O17,"Information in fuzzing reports can be missing, unclear, misleading or even wrong.",Usability
679,https://github.com/google/oss-fuzz/issues/6005,About llvm-patch (libFuzzer),oss,4.0,Fuzzer does not work well on forks,F3,The fuzzer misses desired functionalities/features.,Functionality
680,https://github.com/google/oss-fuzz/issues/1618,Enable required reviews for pull requests,oss,5.0,FP,None,None,None
681,https://github.com/google/oss-fuzz/issues/6557,Uploading artifacts fails with Access to the path is denied,oss,4.0,lack of access to temp file created by python crashes fuzzer,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
682,https://github.com/google/oss-fuzz/issues/3082,Sync problem with libfido2-corpus and libfido2-backup? (re: Issue 19184: libfido2: Coverage build failure),oss,5.0,Bug in the fuzz target preventing corpus pruning (the bug is on oss-fuzz side according to dev),O13,OSS-Fuzz bugs lead to build/fuzzing process failures.,Reliability
683,https://github.com/google/oss-fuzz/issues/205,CF should display the VCS revision of the fuzzer it is running,oss,2.0,FP,None,None,None
684,https://github.com/google/oss-fuzz/issues/1308,qcms,oss,2.0,FP,None,None,None
685,https://github.com/google/oss-fuzz/issues/2865,compile' failed on i386 build image (--architecture i386 --sanitizer address),oss,8.0,FP,None,None,None
686,https://github.com/google/oss-fuzz/issues/2635,Memory corruption in the fuzzer? (bug 16099 on project mpg123),oss,5.0,Flaky crash happened while fuzzing (dev is confused),F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
687,https://github.com/google/oss-fuzz/issues/1241,Project assosciations on uploaded test cases are unexpected (wrong?),oss,7.0,OSS-Fuzz: project tag of bug reports is wrongly shown,O14,Bug status is not correct in the issue tracking system.,Reliability
688,https://github.com/google/oss-fuzz/issues/7435,Suspicious honggfuzz_asan_harfbuzz issue,oss,4.0,Flaky behavior causes difficulty reproducing the bug,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
689,https://github.com/google/oss-fuzz/issues/7540,fuzz-introspector needs ldflags but projects do not always use,oss,3.0,Undocumented oss-fuzz argument causes project builds to fail (due to missing arg),O3,Documentation about how to use/integrate OSS-Fuzz is missing/unclear.,Documentation
690,https://github.com/google/oss-fuzz/issues/191,Collect coverage information with a separate coverage build,oss,1.0,FP,None,None,None
691,https://github.com/google/oss-fuzz/issues/5774,"False positive case of ""verified as fixed""",oss,2.0,OSS-fuzz: Incorrectly mark bug as fixed,O14,Bug status is not correct in the issue tracking system.,Reliability
692,https://github.com/google/oss-fuzz/issues/961,"spidermonkey always gives ""too much recursion"" when ASAN_OPTIONS=detect_stack_use_after_return=1",oss,8.0,FP,None,None,None
693,https://github.com/google/oss-fuzz/issues/2106,Support custom build configurations,oss,8.0,FP,None,None,None
694,https://github.com/google/oss-fuzz/issues/330,Performance analyzer should not count lines from crashes as 'logging' issue,oss,3.0,FP,None,None,None
695,https://github.com/google/oss-fuzz/issues/2974,Notifications for broken builds,oss,8.0,FP,None,None,None
696,https://github.com/google/oss-fuzz/issues/7380,How to make the JVM font-system available as part of fuzzing,oss,3.0,Fuzzer does not work on OSS-Fuzz server (can work on their local) because the server does not allow to install specific packages,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
697,https://github.com/google/oss-fuzz/issues/6196,cifuzz: Handle inconsistency in language handling between CIFuzz and OSS-Fuzz,oss,8.0,FP,None,None,None
698,https://github.com/google/oss-fuzz/issues/326,Please provide access to libreoffice test cases,oss,1.0,FP,None,None,None
699,https://github.com/google/oss-fuzz/issues/5559,Problem to run docker container for json-sanitizer example,oss,4.0,OS compatibility issue in external tool causes build to crash,F10,Issues in build tools or external dependencies lead to crash/build faiures.,Reliability
700,https://github.com/google/oss-fuzz/issues/2582,How to make issues reported by OSS-Fuzz public,oss,5.0,FP,None,None,None
701,https://github.com/google/oss-fuzz/issues/6070,cifuzz: Replace custom artifacts uploading code,oss,2.0,FP,None,None,None
702,https://github.com/google/oss-fuzz/issues/1852,infra/helper.py coverage broken?,oss,4.0,Fuzzing does not work because of usage changes on oss-fuzz side,O1,Updates of OSS-Fuzz lead to project crash/build failures.,Compatibility
703,https://github.com/google/oss-fuzz/issues/301,Don't upload unstable builds.,oss,6.0,FP,None,None,None
704,https://github.com/google/oss-fuzz/issues/232,Add additional undefined behaviors,oss,2.0,FP,None,None,None
705,https://github.com/google/oss-fuzz/issues/7023,Monorail to GitHub issue mirrorer,oss,7.0,FP,None,None,None
706,https://github.com/google/oss-fuzz/issues/6326,Use libClusterFuzz for various things in CIFuzz.,oss,6.0,FP,None,None,None
707,https://github.com/google/oss-fuzz/issues/5138,Issue incorrectly marked as fixed,oss,1.0,OSS-fuzz: Incorrectly mark bug as fixed,O14,Bug status is not correct in the issue tracking system.,Reliability
708,https://github.com/google/oss-fuzz/issues/1085,mupdf fails to build with ubsan (multiple errors),oss,6.0,third party library used during fuzzing not compatible with sanitizer,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
709,https://github.com/google/oss-fuzz/issues/4492,[grok] How to pass a runtime parameter to fuzzer ?,oss,3.0,Developer does not know how to pass arg to fuzzer during runtime,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
710,https://github.com/google/oss-fuzz/issues/1252,Testcase with zero bytes,oss,1.0,Fuzzer Flakiness / Unexpected behavior,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
711,https://github.com/google/oss-fuzz/issues/1242,knot-dns build is broken,oss,2.0,FP,None,None,None
712,https://github.com/google/oss-fuzz/issues/6226,Difference in coverage and normal fuzz builds?,oss,7.0,Developer cannot get coverage build to pass on oss-fuzz,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
713,https://github.com/google/oss-fuzz/issues/900,lcms build is broken,oss,2.0,FP,None,None,None
714,https://github.com/google/oss-fuzz/issues/6857,istio - fuzzers do not seem to run and 404 on stats page,oss,1.0,Oss-fuzz: Developers cannot access project status on oss server,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
715,https://github.com/google/oss-fuzz/issues/973,fixed crash not updated as such in bugs.chromium.org,oss,4.0,"Inconsistent bug status between oss-fuzz, issue tracker and project",O14,Bug status is not correct in the issue tracking system.,Reliability
716,https://github.com/google/oss-fuzz/issues/1420,"MSAN says Sanitizer CHECK failure in ""((0)) != (0)"" (0x0, 0x0), but is likely just an OOM",oss,2.0,Fuzzer sanitizer reports wrong type of failure,F8,Bugs in fuzzer lead to build failures or abnormal/inconsistent fuzzing behaviors. ,Reliability
717,https://github.com/google/oss-fuzz/issues/243,Access denied to clusterfuzz page using linked account,oss,4.0,Oss-fuzz: Developers cannot access project status on oss server,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
